albumID,artist,popular,loudness,speechiness,duration
7468,JoDeeMessina,57,-4.88,0.06,4.03
7469,LorettaLynn,43,-3.4,0.04,4.03
7470,MarilynManson,43,-6.45,0.08,4.03
7471,Maxwell,37,-4.93,0.06,4.03
7472,MontgomeryGentry,76,-5.16,0.08,4.03
7473,Monica,76,-15.35,0.03,4.01
7474,NewKidsontheBlock,46,-6.24,0.06,4.01
7475,PinkFloyd,32,-8.01,0.03,4.01
7476,PiercetheVeil,31,-7.09,0.04,4.01
7477,PorterWagoner,56,-8.2,0.38,4.01
7478,Queen,51,-11.71,0.1,4.01
7479,YoungJeezy,41,-3.34,0.05,4.01
7480,StevePerry,65,-8.47,0.05,3.26
7481,TanyaTucker,22,-12.07,0.5,4.01
7482,TheSpillCanvas,42,-7.31,0.04,4.01
7483,TomJones,62,-11.56,0.04,4.01
7484,Tyrese,46,-10.07,0.04,3.98
7485,Whitesnake,43,-5.5,0.09,3.98
7486,Will.I.Am,26,-4.09,0.16,3.98
7487,YG,34,-7.2,0.03,3.97
7488,SammyArriaga,40,-8.14,0.11,3.97
7489,MoPitney,33,-3.79,0.04,3.97
7490,RichGang,76,-5.55,0.14,3.97
7491,Years&Years,51,-8.79,0.5,3.97
7492,JacquieLee,73,-8.46,0.17,3.97
7493,RaeSremmurd,33,-4.02,0.11,3.97
7494,Aerosmith,28,-7.17,0.03,3.97
7495,ABBA,56,-4.96,0.14,3.97
7496,BeastieBoys,33,-5.61,0.03,3.97
7497,B.o.B,30,-11.02,0.03,4.07
7498,Cee-LoGreen,63,-4.74,0.05,3.97
7499,ChrisLeDoux,24,-6.19,0.05,3.96
7500,Genesis,34,-3.33,0.77,4.44
7501,Joey+Rory,60,-4.96,0.05,11.61
7502,DraacoAventura,54,-7.23,0.04,11.61
7503,JustinBieber,35,-8.33,0.05,11.61
7504,PeervanMladen,66,-6.53,0.06,9.01
7505,ChrisJanson,53,-4.28,0.22,9.01
7506,OneDirection,53,0.88,0.11,9.01
7507,Drake,48,-9.65,0.1,9.01
7508,CarrieUnderwood,55,-9.92,0.03,3.11
7509,EdSheeran,29,-5.4,0.05,8.82
7510,TaylorSwift,14,-4.35,0.03,8.82
7511,SayWeCanFly,11,-8.59,0.03,4.33
7512,SelenaGomez,59,-5.19,0.07,8.82
7513,ChrisBrown,34,-7.62,0.05,8.52
7514,NickiMinaj,34,-12.07,0.03,4.44
7515,FifthHarmony,76,-10.16,0.05,8.52
7516,ThomasRhett,37,-6.52,0.04,8.52
7517,Eminem,14,-3.61,0.04,8.52
7518,BeyoncAc,31,-4.73,0.05,8.38
7519,MeghanTrainor,29,-5.94,0.02,8.38
7520,TwentyOnePilots,70,-5.8,0.06,8.38
7521,FettyWap,48,-8.07,0.04,8.34
7522,fiveSecondsOfSummer,44,-9.83,0.29,8.34
7523,JasonAldean,29,-9.45,0.11,8.34
7524,LukeBryan,44,-6.13,0.08,7.62
7525,BlakeShelton,44,-12.16,0.03,7.62
7526,Rihanna,55,-8.44,0.11,7.62
7527,ElvisPresley,73,-13.22,0.09,7.54
7528,ArianaGrande,35,-10.14,0.04,7.54
7529,JDShelburne,66,-6.51,0.04,7.54
7530,LilWayne,30,-6,0.09,7.23
7531,DemiLovato,81,-4.05,0.05,7.23
7532,Maroonfive,4,-4.29,0.09,7.23
7533,SamHunt,49,-3.65,0.14,7.21
7534,GeorgeStrait,42,-7.33,0.15,7.21
7535,WizKhalifa,16,-20.32,0.04,3.5
7536,MirandaLambert,29,-3.99,0.06,7.21
7537,DJKhaled,47,-15.17,0.04,2.82
7538,PornoforPyros,47,-9.28,0.04,7.02
7539,KatyPerry,37,-12.83,0.04,7.02
7540,MileyCyrus,44,-6.49,0.12,7.02
7541,TimMcGraw,63,-6.87,0.03,7.02
7542,TheWeeknd,44,-6.5,0.03,6.9
7543,Macklemore&RyanLewis,55,-7.5,0.08,6.9
7544,EllieGoulding,55,-9.36,0.04,6.9
7545,MichaelJackson,49,-9.1,0.03,6.9
7546,RascalFlatts,37,-7.41,0.07,6.84
7547,BritneySpears,56,-8.21,0.04,6.84
7548,ZacBrownBand,47,-19.2,0.04,6.84
7549,HeartytwoRaw,49,-7.55,0.04,6.79
7550,Future,48,-4.25,0.04,6.79
7551,LadyAntebellum,55,-9.93,0.03,3.39
7552,AdamLevine,28,-10.36,0.12,6.79
7553,JanetJackson,47,-9.18,0.04,6.76
7554,KeithUrban,77,-8.9,0.04,6.76
7555,SamSmith,53,-11.49,0.04,6.76
7556,JasonDerulo,18,-13.89,0.03,6.76
7557,ToriKelly,9,-10.52,0.06,6.48
7558,twoPac,34,-6.58,0.03,6.48
7559,Ciara,41,-4.87,0.09,6.48
7560,OldDominion,49,-9.34,0.03,6.48
7561,RandyHouser,20,-9.57,0.06,3.58
7562,EricChurch,59,-3.96,0.04,6.26
7563,Shakira,38,-9.42,0.03,6.26
7564,BrunoMars,56,-4.78,0.3,6.26
7565,LittleBigTown,26,-7.57,0.03,6.24
7566,RickRoss,41,-15.79,0.15,6.24
7567,TobyKeith,35,-9.33,0.42,6.24
7568,BrianCollins,30,-3.06,0.1,6.24
7569,Sia,54,-6.41,0.06,6.18
7570,DixieChicks,24,-8.52,0.03,6.18
7571,KanyeWest,63,-6.27,0.14,6.18
7572,ShaniaTwain,68,-5.67,0.08,6.11
7573,EnriqueIglesias,43,-7.98,0.04,6.11
7574,TheBandPerry,41,-4.91,0.03,6.11
7575,KelliePickler,57,-6.52,0.03,6.1
7576,RandyOwen,42,-6.46,0.05,6.1
7577,KelseaBallerini,79,-5.69,0.04,6.1
7578,LanaDelRey,71,-15.47,0.03,6.06
7579,FreddieMercury,33,-10.39,0.05,6.06
7580,MartinGarrix,44,-4.87,0.04,6.06
7581,BrettEldredge,41,-4.3,0.12,6.06
7582,TreySongz,55,-11.48,0.18,3.81
7583,YoungThug,43,-14.54,0.07,6.02
7584,MariahCarey,63,-12.44,0.03,6.02
7585,JenniferLopez,35,-13.45,0.03,6.02
7586,ShawnMendes,81,-11.38,0.04,4.98
7587,Halsey,45,-6.06,0.05,5.98
7588,TheXX,13,-13.7,0.04,5.98
7589,KurtStevens,41,-19.54,0.03,2.72
7590,R.Kelly,51,-5.21,0.08,5.98
7591,fivezeroCent,41,-5.15,0.05,5.97
7592,KennyChesney,62,-11.75,0.03,5.97
7593,LinkinPark,44,-11.51,0.41,5.97
7594,Akon,66,-11.63,0.03,3.59
7595,AvengedSevenfold,60,-8.02,0.1,5.93
7596,JohnLegend,28,-6.17,0.1,5.93
7597,ColeSwindell,38,-2.49,0.06,5.93
7598,JustinMoore,3,-9.14,0.14,5.93
7599,Jewel,24,-13.58,0.06,5.93
7600,Maddie&Tae,25,-3.28,0.07,5.93
7601,ChrisYoung,63,-8.51,0.22,5.78
7602,HunterHayes,22,-11.82,0.04,5.78
7603,CanaanSmith,71,-6.02,0.03,2.48
7604,Madonna,55,-6.17,0.03,5.78
7605,AlbertPhillips,28,-6.25,0.11,5.78
7606,BrantleyGilbert,55,-5.22,0.04,5.74
7607,Coldplay,44,-5.63,0.05,5.74
7608,JayZ,65,-3.23,0.04,5.74
7609,LadyGaga,11,-4.56,0.11,5.74
7610,LilFizz,44,-7.68,0.05,5.66
7611,IggyAzalea,66,-11.94,0.03,5.66
7612,ChaseRice,40,-16.64,0.04,3.55
7613,DanielleBradbery,59,-1.8,0.08,5.66
7614,DustinLynch,42,-4.01,0.04,5.65
7615,KaceyMusgraves,44,-6.37,0.03,5.65
7616,AlanJackson,16,-11.5,0.07,2.81
7617,BackstreetBoys,47,-8.26,0.04,5.65
7618,HankWilliamsJr,19,-6.99,0.05,5.65
7619,TheVamps,38,-9.58,0.05,5.65
7620,JadenSmith,59,-10.51,0.05,3.34
7621,JoJo,57,-9.9,0.06,5.65
7622,KendrickLamar,42,-11.64,0.03,6.06
7623,BeckyG,43,-7.27,0.02,5.58
7624,JoshTurner,62,-5.14,0.05,5.58
7625,BradPaisley,50,-12.8,0.04,5.58
7626,GwenStefani,57,-3.92,0.06,5.47
7627,MikelKnight,60,-11.93,0.03,5.47
7628,RachelPlatten,52,-18.25,0.03,5.47
7629,RebaMcEntire,28,-10.16,0.04,5.47
7630,DariusRucker,37,-7.23,0.23,5.42
7631,FloridaGeorgiaLine,56,-6.53,0.07,5.42
7632,BarbraStreisand,50,-11.17,0.25,5.42
7633,FallOutBoy,45,-10.91,0.05,5.4
7634,Prince,50,-8.98,0.09,5.4
7635,K.Michelle,48,-5.19,0.07,5.4
7636,LittleMix,10,-11.76,0.06,5.38
7637,BLACKBEAR,38,-11.89,0.03,5.38
7638,CalvinHarris,54,-5.33,0.04,5.38
7639,JanaKramer,32,-6.71,0.03,5.38
7640,KennyRogers,69,-5.46,0.15,5.38
7641,T.I.,38,-6.94,0.04,5.38
7642,TroyeSivan,41,-12.93,0.04,5.74
7643,BrothersOsborne,30,-11.64,0.06,5.38
7644,RitaOra,7,-7.19,0.06,3.18
7645,TLC,71,-5.27,0.08,2.85
7646,Aaliyah,21,-6.06,0.05,5.26
7647,KirkFranklin,23,-4.97,0.11,5.26
7648,KidRock,30,-11.8,0.03,5.26
7649,Skrillex,66,-5.58,0.04,5.22
7650,EdRoman,69,-5.43,0.03,5.22
7651,DonWilliams,50,-4.9,0.03,5.22
7652,Lonestar,34,-14.7,0.04,6.9
7653,Nelly,49,-5.15,0.07,5.21
7654,WillieNelson,30,-8.03,0.04,4.76
7655,Zonke,65,-4.9,0.06,5.19
7656,CharliXCX,17,-8,0.03,5.19
7657,XAmbassadors,32,-5.27,0.04,5.19
7658,JessieJ,41,-4.73,0.11,5.18
7659,Westlife,48,-9.72,0.05,5.18
7660,Tinashe,42,-5.72,0.12,5.18
7661,DMX,37,-7.8,0.03,5.18
7662,MeekMill,19,-4.48,0.05,5.18
7663,Usher,41,-13.62,0.16,5.18
7664,BRANDYCLARK,58,-4.7,0.04,5.16
7665,DollyParton,32,-6.6,0.12,5.16
7666,FooFighters,37,-6.56,0.03,5.16
7667,MarkWills,33,-10.62,0.04,5.15
7668,PrinceRoyce,39,-2.69,0.22,5.15
7669,Pentatonix,42,-6.21,0.04,5.15
7670,FloRida,39,-4.04,0.08,5.14
7671,WhitneyHouston,55,-12.37,0.06,5.14
7672,AvrilLavigne,30,-5.67,0.07,5.14
7673,PharrellWilliams,17,-11.11,0.03,5.09
7674,DwightYoakam,24,-5.74,0.31,5.09
7675,LeeBrice,33,-10.47,0.04,5.09
7676,BarbaraMandrell,30,-11.5,0.03,5.09
7677,BlackVeilBrides,79,-6.12,0.03,2.41
7678,JameyJohnson,23,-8.37,0.04,5.09
7679,JimmyFortune,47,-7.95,0.03,5.08
7680,YonnieMcfly,28,-7.93,0.08,5.08
7681,JohnnyCash,43,-9.07,0.08,5.08
7682,NickJonas,60,-2.98,0.44,5.07
7683,VinceGill,70,-3,0.04,5.07
7684,ImagineDragons,90,-3.82,0.08,3.07
7685,JakeOwen,20,-8.29,0.06,5.07
7686,LarryHernandez,99,-5.04,0.15,2.97
7687,MartinaMcBride,59,-6.78,0.05,5.06
7688,ColtFord,75,-6.79,0.03,5.06
7689,DierksBentley,46,-13.14,0.11,5.06
7690,GunsN'Roses,33,-14.35,0.04,5.06
7691,JustinTimberlake,75,-4.26,0.06,5.03
7692,KellyClarkson,57,-6.74,0.06,5.03
7693,Metallica,51,-5.23,0.08,5.03
7694,ScottyMcCreery,64,-9.07,0.05,5.03
7695,TheWeekend,32,-9.79,0.04,5.03
7696,BimSkalaBim,52,-8.13,0.03,5.03
7697,MarkRonson,55,-20.92,0.04,5.02
7698,MerleHaggard,48,-4.7,0.1,5.02
7699,BeaMiller,38,-6.79,0.04,5.02
7700,AlessiaCara,57,-4.45,0.06,5.02
7701,AThousandHorses,35,-5.39,0.12,5.02
7702,Brooks&Dunn,10,-14.16,0.54,5.02
7703,ElleKing,40,-7.97,0.03,5.02
7704,RodStewart,72,-7.25,0.07,4.77
7705,TheCadillacThree,34,-5.25,0.13,4.98
7706,JacobWhitesides,33,-7.77,0.05,4.98
7707,JaRule,32,-6.25,0.11,4.98
7708,LaurenAlaina,29,-6.68,0.03,4.98
7709,MarcAnthony,48,-8.71,0.26,4.96
7710,TheGame,78,-5.93,0.31,2.58
7711,ThePussycatDolls,52,-3.94,0.06,4.96
7712,TylerFarr,64,-3.23,0.14,4.96
7713,ClareDunn,58,-5.09,0.05,2.72
7714,AdamLambert,15,-5.84,0.19,4.94
7715,AndreaBocelli,39,-6.47,0.05,4.94
7716,GaryAllan,71,-7.48,0.28,4.59
7717,GeorgeJones,27,-11.39,0.04,4.94
7718,JoeJonas,61,-7.5,0.03,3.21
7719,KrystalKeith,51,-4.07,0.04,4.94
7720,RayCharles,47,-15.32,0.05,3.97
7721,RedHotChiliPeppers,43,-6.33,0.04,4.91
7722,TheOakRidgeBoys,49,-3.69,0.09,4.91
7723,KevinGates,25,-4.07,0.03,4.91
7724,CassadeePope,46,-5.26,0.17,4.9
7725,AugustAlsina,22,-9.04,0.04,4.34
7726,RichHomieQuan,17,-9.27,0.06,4.9
7727,AirSupply,73,-5.7,0.05,4.9
7728,Brandy,43,-5.92,0.35,4.9
7729,OneRepublic,40,-16.84,0.08,3.07
7730,Pitbull,35,-9.4,0.14,4.9
7731,RobinThicke,53,-7.6,0.03,4.9
7732,SnoopDogg,43,-5.62,0.06,4.86
7733,TravisTritt,27,-8.49,0.12,4.86
7734,Chvrches,48,-3.96,0.04,4.86
7735,Lorde,37,-11.72,0.06,4.85
7736,AlisonKrauss,17,-6.45,0.04,4.85
7737,AAPRocky,33,-9.91,0.04,4.85
7738,Jeremih,33,-6.65,0.04,4.83
7739,Panic!AttheDisco,34,-8.67,0.04,3.48
7740,SherylCrow,60,-7.1,0.07,4.83
7741,TraceAdkins,37,-8.28,0.03,4.83
7742,Tyga,8,-14.27,0.03,4.35
7743,RubyRose,68,-5.86,0.03,4.81
7744,BoneThugs-n-Harmony,41,-4.69,0.11,4.81
7745,DavidNail,13,-4.17,0.05,4.81
7746,DuranDuran,38,-13.9,0.04,2.3
7747,KipMoore,41,-5.39,0.08,4.79
7748,Wallpaper.,65,-4.03,0.36,4.79
7749,DejLoaf,35,-3.78,0.04,4.79
7750,AshleyMonroe,17,-3.85,0.05,4.79
7751,ChristinaAguilera,56,-2.44,0.04,4.79
7752,DianaRoss,43,-2.24,0.11,4.79
7753,LucianoPavarotti,60,-11.43,0.04,4.78
7754,LuckyDube,77,-5.84,0.23,2.64
7755,Nas,18,-6.39,0.04,4.78
7756,NorahJones,40,-5.27,0.07,3.28
7757,MasonNoise,37,-7.71,0.14,4.78
7758,MadelynVictoria,32,-10.46,0.04,4.78
7759,AliciaKeys,34,-6.98,0.04,4.77
7760,Avicii,67,-7.51,0.04,4.77
7761,BryanAdams,83,-8.95,0.04,4.77
7762,FaithHill,55,-9.77,0.04,4.77
7763,MGK,46,-10.58,0.08,4.76
7764,Scarface,60,-3.5,0.22,4.76
7765,AustinMahone,56,-14.38,0.04,4.76
7766,Disclosure,48,-3.65,0.1,4.76
7767,JamesBay,44,-7.9,0.05,4.72
7768,XanderDemos,72,-5.55,0.05,4.72
7769,JonyPrivat,30,-4.1,0.06,4.72
7770,CharliePuth,69,-8.68,0.03,4.72
7771,AmyWinehouse,39,-6.9,0.04,4.72
7772,G-Eazy,49,-21.75,0.04,4.72
7773,GretchenWilson,20,-4.17,0.12,4.7
7774,JhenAcAiko,52,-6.14,0.03,4.7
7775,Mumford&Sons,16,-9.51,0.03,4.7
7776,Nickelback,87,-6.96,0.05,4.7
7777,SaraEvans,31,-14.01,0.03,4.69
7778,SeanPaul,33,-8.58,0.04,4.69
7779,SpiceGirls,69,-7.95,0.15,4.69
7780,Train,51,-14.16,0.04,5.02
7781,WilliamMichaelMorgan,54,-8.28,0.03,4.69
7782,thtthe,76,-7.09,0.05,2.74
7783,ConwayTwitty,93,-5.49,0.03,4.68
7784,Dr.Dre,35,-5.04,0.04,4.68
7785,Ice-T,20,-13.42,0.08,4.68
7786,JenniferNettles,69,-4.67,0.15,4.65
7787,JuneCarterCash,12,-9.3,0.04,4.65
7788,KrisKristofferson,56,-5.73,0.04,4.65
7789,LilBoosie,42,-18.83,0.04,3.14
7790,LucindaWilliams,35,-13.56,0.03,3.36
7791,MarvinGaye,54,-7.35,0.08,4.64
7792,TheScript,47,-3.96,0.03,4.64
7793,Zedd,75,-9.18,0.03,4.64
7794,Kyle(Rapper),63,-9.73,0.11,4.62
7795,Dan+Shay,45,-4.85,0.1,4.62
7796,AaronLewis,54,-7.21,0.06,4.62
7797,AmberRose,65,-6.46,0.22,4.59
7798,BillyCurrington,80,-9.12,0.03,4.69
7799,CherLloyd,40,-19.13,0.06,4.53
7800,KurtCobain,30,-7.94,0.04,4.59
7801,Paramore,58,-5.58,0.03,4.59
7802,P!nk,1,-6.64,0.04,6.24
7803,Salt-N-Pepa,42,-4.63,0.06,4.59
7804,Slipknot,34,-6.02,0.1,4.59
7805,Tarkan,38,-12.95,0.21,4.59
7806,TheNotoriousB.I.G.,49,-3.07,0.05,4.59
7807,CharlieAllen,40,-4.78,0.07,4.58
7808,JoeNichols,46,-8.48,0.04,4.14
7809,JohnAnderson,50,-7.2,0.04,4.58
7810,Lil'Kim,28,-3.5,0.04,4.58
7811,Nirvana,48,-12.18,0.03,4.56
7812,OwlCity,32,-6.24,0.07,4.56
7813,Seal,45,-10.42,0.04,4.56
7814,TheBeatles,76,-14.88,0.04,4.5
7815,Zendaya,23,-12.15,0.03,4.56
7816,CAclineDion,47,-11.49,0.04,4.56
7817,DeitrickHaddon,38,-4.32,0.06,4.56
7818,LionelRichie,68,-6.03,0.07,4.53
7819,PanjabiMC,45,-5.94,0.05,4.53
7820,RandyTravis,69,-5.35,0.07,4.53
7821,blink-oneeighttwo,19,-6.45,0.11,4.53
7822,BrendaLee,33,-5.25,0.19,4.53
7823,GeneWatson,30,-5.85,0.05,4.53
7824,J.Cole,66,-6.54,0.03,4.53
7825,JamesBlunt,54,-6.87,0.04,4.52
7826,SaraBareilles,31,-9.58,0.04,4.52
7827,SawyerBrown,47,-5.24,0.21,4.52
7828,TyDollaign,76,-7.09,0.02,4.34
7829,HeidiFeek,34,-5.98,0.04,4.52
7830,SawyerFredericks,49,-5.99,0.04,4.51
7831,AliceCooper,34,-8.07,0.1,4.51
7832,Ashanti,54,-4.03,0.07,4.51
7833,Diddy,36,-6.23,0.04,4.51
7834,Florence+TheMachine,36,-11.79,0.07,4.5
7835,Genesis,45,-7.9,0.05,4.5
7836,HankWilliams,83,-2.91,0.07,4.5
7837,Omarion,67,-5.15,0.09,4.5
7838,ShaneOwens,27,-3.93,0.22,4.44
7839,TheMavericks,28,-4.96,0.07,4.44
7840,TokioHotel,59,-8,0.04,4.44
7841,ChiefKeef,25,-4.61,0.05,4.44
7842,JessGlynne,40,-4.84,0.03,4.42
7843,ElectricLightOrchestra,69,-8.68,0.03,4.42
7844,EmmylouHarris,42,-6.49,0.11,4.42
7845,JulioIglesias,37,-9.8,0.07,4.42
7846,LeAnnRimes,35,-8.97,0.14,4.42
7847,MyChemicalRomance,65,-4.85,0.04,4.42
7848,Torrent,40,-17.53,0.04,4.31
7849,Zahara,37,-10.13,0.04,4.4
7850,SarahRoss,57,-6.57,0.04,3.85
7851,BrysonTiller,15,-6.32,0.03,4.4
7852,BeeGees,44,-4.8,0.06,4.4
7853,BowWow,73,-17.29,0.04,4.4
7854,Cam,62,-7.05,0.02,3.91
7855,CrazyFrog,46,-4.76,0.05,4.38
7856,DavidAllanCoe,61,-6.13,0.37,4.38
7857,Jaheim,45,-3.9,0.17,4.38
7858,JakeMiller,42,-9.31,0.04,8.52
7859,JamieFoxx,32,-4.52,0.03,4.35
7860,Kem,64,-5.29,0.03,4.35
7861,LorrieMorgan,32,-10.58,0.11,4.35
7862,Macklemore,37,-6.26,0.03,4.35
7863,LutherVandross,45,-8.29,0.06,4.35
7864,MajorLazer,72,-5.61,0.05,4.35
7865,MasterP,59,-11.35,0.04,4.35
7866,Omi,29,-6.4,0.06,4.35
7867,OliviaNewton-John,36,-5.21,0.05,4.35
7868,RickyMartin,39,-7.75,0.04,4.35
7869,RonnieDunn,71,-8.26,0.03,4.34
7870,TheRollingStones,39,-9.43,0.03,4.34
7871,TheRunaways,54,-6.65,0.03,4.34
7872,SaintGurmeetRamRahimSinghJiInsan,29,-12.1,0.04,4.34
7873,makogirls,46,-8.19,0.06,4.34
7874,ABC,71,-6.27,0.08,4.34
7875,A.R.Rahman,33,-7.38,0.03,4.34
7876,BigSean,42,-12.18,0.04,4.34
7877,BigTimeRush,37,-7.05,0.06,4.33
7878,BobMarley,41,-5.41,0.09,4.33
7879,BonJovi,41,-4.64,0.05,4.33
7880,ClintBlack,3,-11.84,0.03,4.33
7881,Fabolous,46,-6.44,0.03,4.31
7882,HannahMontana,74,-5.45,0.04,4.31
7883,JessieJamesDecker,19,-7.63,0.03,6.48
7884,Keha,65,-4.7,0.04,4.31
7885,Mario,69,-5.95,0.08,4.31
7886,NSync,53,-9.8,0.04,4.3
7887,ParokyaniEdgar,33,-4.83,0.03,4.3
7888,RodneyCarrington,26,-15.94,0.03,4.3
7889,ToniBraxton,33,-11.97,0.07,4.3
7890,MarianasTrench,38,-10.85,0.09,4.27
7891,bigandrich,57,-6.8,0.09,4.27
7892,TraviScott,56,-13.38,0.06,2.57
7893,AVANT,55,-4.93,0.29,4.27
7894,PnBRock,50,-12.03,0.27,4.27
7895,DaddyYankee,8,-7.88,0.03,4.27
7896,EricClapton,32,-7.85,0.05,4.27
7897,GreenDay,58,-6.91,0.03,4.27
7898,KumarSanu,45,-7.98,0.03,4.21
7899,LLCoolJ,29,-11.79,0.06,4.21
7900,MeatLoaf,57,-7.27,0.03,4.21
7901,ScottHoying,15,-8.88,0.13,4.21
7902,WALKTHEMOON,48,-7.98,0.4,4.21
7903,JonPardi,57,-7.26,0.04,3.66
7904,Migos,28,-10.05,0.03,4.21
7905,ToveLo,38,-6.1,0.03,4.21
7906,Hozier,57,-7.39,0.04,4.21
7907,OlaDips,38,-10.51,0.03,4.21
7908,twoChainz,63,-9.07,0.03,4.21
7909,AC/DC,70,-7.9,0.04,4.21
7910,AllTimeLow,55,-17.19,0.04,2.56
7911,BillieHoliday,76,-8.13,0.03,4.51
7912,BonnieRaitt,60,-9.04,0.02,4.52
7913,Buggles,48,-6.95,0.04,4.21
7914,Dailey&Vincent,30,-9.62,0.05,4.21
7915,CraigMorgan,49,-21.35,0.04,4.18
7916,Disturbed,37,-8.71,0.03,4.18
7917,DonHenley,66,-8.43,0.04,3.95
7918,FrenchMontana,14,-10.08,0.03,4.18
7919,GladysKnight,66,-6.85,0.04,4.17
7920,GWAR,59,-5.2,0.05,4.17
7921,JasonMraz,20,-11.14,0.03,4.17
7922,LeeAnnWomack,34,-13.28,0.05,4.14
7923,MartyStuart,29,-4.32,0.1,4.14
7924,MichaelBolton,80,-4.85,0.07,4.14
7925,Sade,60,-6.39,0.05,4.14
7926,Sugarland,49,-3.56,0.04,4.14
7927,TheBlackKeys,33,-10.63,0.03,3.45
7928,YolandaAdams,54,-10.49,0.07,4.14
7929,PriyankaChopra,64,-4.64,0.07,4.14
7930,Echosmith,76,-5.19,0.09,4.14
7931,AnthonyHamilton,29,-13.44,0.03,4.14
7932,BillKeith,44,-5.04,0.03,4.14
7933,Calibrefivezero,58,-4.91,0.04,4.11
7934,Chipmunk,70,-4.54,0.1,4.11
7935,CollectiveSoul,2,-11.28,0.04,4.11
7936,DefLeppard,28,-7.15,0.03,4.08
7937,IceCube,66,-11.39,0.06,4.08
7938,ErykahBadu,40,-7.31,0.03,4.08
7939,FlavorFlav,33,-5.45,0.23,4.08
7940,JohnMayer,71,-5.53,0.04,4.07
7941,KidInk,47,-6.04,0.34,4.07
7942,LosTigresdelNorte,18,-5.48,0.13,4.07
7943,LindsayEll,45,-7.59,0.03,4.07
7944,LynyrdSkynyrd,28,-4.57,0.06,4.07
7945,MindlessBehavior,80,-5.71,0.34,4.07
7946,PistolAnnies,8,-7.43,0.04,4.07
7947,RodneyAtkins,34,-7.48,0.05,4.07
7948,Shaggy,56,-4.93,0.04,4.07
7949,T-Pain,22,-12.24,0.21,4.07
7950,TinaTurner,55,-4.97,0.04,4.05
7951,Tool,51,-2.67,0.15,4.05
7952,TrishaYearwood,59,-5.73,0.04,4.05
7953,WaylonJennings,82,-5.23,0.07,4.05
7954,TheLacs,48,-6.96,0.16,4.05
7955,TheChainsmokers,67,-7.97,0.25,4.05
7956,HAVICdynasty,34,-6.06,0.02,4.05
7957,NickFestari,53,-5.04,0.03,4.04
7958,ninetynine,58,-6.9,0.04,4.04
7959,Alabama,46,-3.42,0.11,3.04
7960,BlackberrySmoke,32,-6.98,0.05,4.04
7961,BustaRhymes,25,-10.72,0.03,7.02
7962,ChrisIsaak,71,-3.73,0.13,4.03
7963,DavidBowie,27,-7.51,0.06,4.03
7964,DavidCook,29,-4.26,0.04,4.03
7965,DonOmar,30,-7.93,0.03,4.03
7966,HotChelleRae,14,-10.76,0.04,4.03
7967,JessicaSimpson,34,-11.14,0.06,4.03
7968,JoDeeMessina,57,-4.88,0.06,4.03
7969,LorettaLynn,43,-3.4,0.04,4.03
7970,MarilynManson,43,-6.45,0.08,4.03
7971,Maxwell,37,-4.93,0.06,4.03
7972,MontgomeryGentry,76,-5.16,0.08,4.03
7973,Monica,76,-15.35,0.03,4.01
7974,NewKidsontheBlock,46,-6.24,0.06,4.01
7975,PinkFloyd,32,-8.01,0.03,4.01
7976,PiercetheVeil,31,-7.09,0.04,4.01
7977,PorterWagoner,56,-8.2,0.38,4.01
7978,Queen,51,-11.71,0.1,4.01
7979,YoungJeezy,41,-3.34,0.05,4.01
7980,StevePerry,65,-8.47,0.05,3.26
7981,TanyaTucker,22,-12.07,0.5,4.01
7982,TheSpillCanvas,42,-7.31,0.04,4.01
7983,TomJones,62,-11.56,0.04,4.01
7984,Tyrese,46,-10.07,0.04,3.98
7985,Whitesnake,43,-5.5,0.09,3.98
7986,Will.I.Am,26,-4.09,0.16,3.98
7987,YG,34,-7.2,0.03,3.97
7988,SammyArriaga,40,-8.14,0.11,3.97
7989,MoPitney,33,-3.79,0.04,3.97
7990,RichGang,76,-5.55,0.14,3.97
7991,Years&Years,51,-8.79,0.5,3.97
7992,JacquieLee,73,-8.46,0.17,3.97
7993,RaeSremmurd,33,-4.02,0.11,3.97
7994,Aerosmith,28,-7.17,0.03,3.97
7995,ABBA,56,-4.96,0.14,3.97
7996,BeastieBoys,33,-5.61,0.03,3.97
7997,B.o.B,30,-11.02,0.03,4.07
7998,Cee-LoGreen,63,-4.74,0.05,3.97
7999,ChrisLeDoux,24,-6.19,0.05,3.96
8000,Genesis,34,-3.33,0.77,4.44
8001,Joey+Rory,60,-4.96,0.05,11.61
8002,DraacoAventura,54,-7.23,0.04,11.61
8003,JustinBieber,35,-8.33,0.05,11.61
8004,PeervanMladen,66,-6.53,0.06,9.01
8005,ChrisJanson,53,-4.28,0.22,9.01
8006,OneDirection,53,0.88,0.11,9.01
8007,Drake,48,-9.65,0.1,9.01
8008,CarrieUnderwood,55,-9.92,0.03,3.11
8009,EdSheeran,29,-5.4,0.05,8.82
8010,TaylorSwift,14,-4.35,0.03,8.82
8011,SayWeCanFly,11,-8.59,0.03,4.33
8012,SelenaGomez,59,-5.19,0.07,8.82
8013,ChrisBrown,34,-7.62,0.05,8.52
8014,NickiMinaj,34,-12.07,0.03,4.44
8015,FifthHarmony,76,-10.16,0.05,8.52
8016,ThomasRhett,37,-6.52,0.04,8.52
8017,Eminem,14,-3.61,0.04,8.52
8018,BeyoncAc,31,-4.73,0.05,8.38
8019,MeghanTrainor,29,-5.94,0.02,8.38
